prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
45	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	149
45	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	14
45	K. pneumoniae	blood	1401	1411	1816	0	0	0	1	0	0	0	60
45	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
8	K. pneumoniae	respiratory	1401	1411	1816	0	6	0	1	0	1	0	589
8	K. pneumoniae	urine	1401	1411	1816	0	1	0	0	0	0	0	268
8	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	40
8	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	1	0	83
8	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
14	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	934
14	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	1	444
14	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	51
14	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	172
14	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
39	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	1	0	576
39	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	302
39	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	57
39	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	103
39	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
10	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	2	0	0	1	1279
10	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	349
10	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	65
10	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	122
10	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
35	K. pneumoniae	respiratory	1401	1411	1816	0	3	0	0	1	0	1	1360
35	K. pneumoniae	urine	1401	1411	1816	0	7	0	1	0	0	1	647
35	K. pneumoniae	stool	1401	1411	1816	0	2	0	0	1	0	0	90
35	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	239
35	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
4	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	0	0	1	2	1478
4	K. pneumoniae	urine	1401	1411	1816	0	6	0	0	0	0	4	900
4	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	62
4	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	314
4	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
41	K. pneumoniae	respiratory	1401	1411	1816	0	5	0	0	0	3	5	6380
41	K. pneumoniae	urine	1401	1411	1816	19	2	0	3	1	4	23	3317
41	K. pneumoniae	stool	1401	1411	1816	2	13	0	1	1	18	5	968
41	K. pneumoniae	blood	1401	1411	1816	0	2	0	0	0	0	3	1170
41	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	6
19	K. pneumoniae	respiratory	1401	1411	1816	1	4	0	1	0	1	1	3683
19	K. pneumoniae	urine	1401	1411	1816	0	1	0	2	0	1	0	1749
19	K. pneumoniae	stool	1401	1411	1816	0	5	0	0	0	0	0	263
19	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	1	642
19	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
29	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	0	0	915
29	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	1	468
29	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	54
29	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	186
29	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
43	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	404
43	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	202
43	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	1
43	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	100
43	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
15	K. pneumoniae	respiratory	1401	1411	1816	1	0	0	1	0	4	1	662
15	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	1	0	417
15	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	3	0	38
15	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	141
15	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	1
6	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	0	316
6	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	166
6	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	9
6	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	64
6	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
47	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	0	0	0	0	320
47	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	93
47	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	51
47	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	21
47	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
26	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	1	0	0	4	1196
26	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	0	0	716
26	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	1	45
26	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	169
26	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
9	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	1	0	0	0	910
9	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	0	0	329
9	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	66
9	K. pneumoniae	blood	1401	1411	1816	0	2	0	0	0	0	0	124
9	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
38	K. pneumoniae	respiratory	1401	1411	1816	0	1	0	1	1	0	1	1275
38	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	1	0	583
38	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	0	0	23
38	K. pneumoniae	blood	1401	1411	1816	0	2	0	0	0	0	0	173
38	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
1	K. pneumoniae	respiratory	1401	1411	1816	0	4	0	2	1	12	1	3927
1	K. pneumoniae	urine	1401	1411	1816	0	1	0	2	0	1	2	1615
1	K. pneumoniae	stool	1401	1411	1816	0	5	0	0	0	7	2	571
1	K. pneumoniae	blood	1401	1411	1816	0	1	0	0	0	0	0	668
1	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	3
23	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	4	0	820
23	K. pneumoniae	urine	1401	1411	1816	0	0	0	0	0	3	0	370
23	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	5	0	193
23	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	4	0	147
23	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	2
36	K. pneumoniae	respiratory	1401	1411	1816	0	0	0	0	0	0	1	524
36	K. pneumoniae	urine	1401	1411	1816	0	0	0	1	0	0	0	226
36	K. pneumoniae	stool	1401	1411	1816	0	1	0	0	0	0	0	4
36	K. pneumoniae	blood	1401	1411	1816	0	0	0	0	0	0	0	90
36	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
22	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	0	0	1	0	639
22	K. pneumoniae	urine	1401	1411	1816	0	4	0	6	0	1	0	435
22	K. pneumoniae	stool	1401	1411	1816	0	0	0	0	0	1	0	33
22	K. pneumoniae	blood	1401	1411	1816	0	1	0	0	0	0	0	136
22	K. pneumoniae	spinal	1401	1411	1816	0	0	0	0	0	0	0	0
33	K. pneumoniae	respiratory	1401	1411	1816	0	2	0	2	0	15	2	3263
33	K. pneumoniae	urine	1401	1411	1816	0	3	0	4	0	12	2	1922
33	K. pneumoniae	stool	1401	1411	1816	0	9	0	0	0	5	1	371
