prefecture	species	specimen_type	drug1	drug2	drug3	RRR	RRS	RSR	RSS	SRR	SRS	SSR	SSS
33	K. pneumoniae	respiratory	1401	1411	1661	2	1	0	2	13	0	237	3750
33	K. pneumoniae	urine	1401	1411	1661	3	0	0	1	11	1	201	2143
33	K. pneumoniae	stool	1401	1411	1661	7	1	0	0	9	1	24	345
33	K. pneumoniae	blood	1401	1411	1661	1	0	0	0	0	1	28	761
33	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	3
13	K. pneumoniae	respiratory	1401	1411	1661	2	1	0	0	6	1	71	2047
13	K. pneumoniae	urine	1401	1411	1661	1	0	0	0	12	0	75	1329
13	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	2	0	8	95
13	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	5	1	23	435
13	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
28	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	6	0	7	407
28	K. pneumoniae	urine	1401	1411	1661	0	0	0	1	4	0	5	244
28	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	3	0	1	12
28	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	57
28	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
44	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	12	383
44	K. pneumoniae	urine	1401	1411	1661	1	0	0	0	0	0	15	287
44	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	8	33
44	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	5	106
44	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
42	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	11	342
42	K. pneumoniae	urine	1401	1411	1661	0	0	1	1	0	0	8	200
42	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	1	8
42	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	3	57
42	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
37	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	7	529
37	K. pneumoniae	urine	1401	1411	1661	0	0	0	2	0	0	5	221
37	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	2
37	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	59
37	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
31	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	1	0	58	948
31	K. pneumoniae	urine	1401	1411	1661	1	0	0	0	1	0	68	604
31	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	3	0	28	178
31	K. pneumoniae	blood	1401	1411	1661	0	0	1	0	0	0	12	125
31	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
11	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	1	1	0	30	931
11	K. pneumoniae	urine	1401	1411	1661	3	0	0	0	1	0	31	671
11	K. pneumoniae	stool	1401	1411	1661	4	0	0	0	0	0	1	53
11	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	2	164
11	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
46	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	11	1020
46	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	3	0	18	498
46	K. pneumoniae	stool	1401	1411	1661	1	0	0	0	0	0	1	71
46	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	101
46	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
40	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	4	445
40	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	4	123
40	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	0	33
40	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	31
40	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
17	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	0	0	5	642
17	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	1	7	295
17	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	3	115
17	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	1	79
17	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
5	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	4	555
5	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	5	211
5	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	1	77
5	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	76
5	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
20	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	2	0	5	352
20	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	2	0	7	192
20	K. pneumoniae	stool	1401	1411	1661	13	0	0	0	1	0	2	58
20	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	45
20	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
7	K. pneumoniae	respiratory	1401	1411	1661	4	0	0	0	1	0	338	3337
7	K. pneumoniae	urine	1401	1411	1661	5	0	0	2	5	0	181	1483
7	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	4	1	38	411
7	K. pneumoniae	blood	1401	1411	1661	1	0	0	1	0	0	34	386
7	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
34	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	6	347
34	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	6	159
34	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	12	31
34	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	30
34	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
27	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	18	451
27	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	14	248
27	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	6	28
27	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	4	76
27	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
21	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	0	0	0	58	783
21	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	1	0	48	493
21	K. pneumoniae	stool	1401	1411	1661	1	0	0	0	1	0	6	41
21	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	3	121
21	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
30	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	1	0	45	472
30	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	45	234
30	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	6	26
30	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	1	0	6	56
30	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	3
25	K. pneumoniae	respiratory	1401	1411	1661	0	0	0	1	0	0	9	333
25	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	8	198
25	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	1	37
25	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	0	47
25	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	0
18	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	0	0	0	26	626
18	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	14	249
18	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	2	87
18	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	1	0	11	94
18	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
32	K. pneumoniae	respiratory	1401	1411	1661	1	0	0	1	0	0	112	1174
32	K. pneumoniae	urine	1401	1411	1661	0	0	0	0	0	0	62	736
32	K. pneumoniae	stool	1401	1411	1661	0	0	0	0	0	0	3	27
32	K. pneumoniae	blood	1401	1411	1661	0	0	0	0	0	0	13	166
32	K. pneumoniae	spinal	1401	1411	1661	0	0	0	0	0	0	0	1
